"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Cadaado","SO1903","CS",2020-10-01,2020-10-31,2,2
"Ceel Buur","SO1904","CS",2020-10-01,2020-10-31,2,1.88682234287262
"Ceel Dheer","SO1905","CS",2020-10-01,2020-10-31,2,1.99970066547394
"Dhuusamarreeb","SO1901","CS",2020-10-01,2020-10-31,2,1.99776983261108
"Baardheere","SO2602","CS",2020-10-01,2020-10-31,2,1.99863040447235
"Belet Xaawo","SO2603","CS",2020-10-01,2020-10-31,2,2
"Ceel Waaq","SO2604","CS",2020-10-01,2020-10-31,2,2
"Doolow","SO2605","CS",2020-10-01,2020-10-31,2,2
"Garbahaarey","SO2601","CS",2020-10-01,2020-10-31,2,2
"Luuq","SO2606","CS",2020-10-01,2020-10-31,2,1.99775576591492
"Belet Weyne","SO2001","CS",2020-10-01,2020-10-31,2,1.58652901649475
"Bulo Burto","SO2002","CS",2020-10-01,2020-10-31,1,1.37701058387756
"Jalalaqsi","SO2003","CS",2020-10-01,2020-10-31,1,1.64502620697021
"Afmadow","SO2802","CS",2020-10-01,2020-10-31,1,1.08455288410187
"Badhaadhe","SO2803","CS",2020-10-01,2020-10-31,1,1.19990527629852
"Jamaame","SO2804","CS",2020-10-01,2020-10-31,3,2.59780430793762
"Kismaayo","SO2801","CS",2020-10-01,2020-10-31,1,1.34706819057465
"Afgooye","SO2302","CS",2020-10-01,2020-10-31,2,2.00198793411255
"Baraawe","SO2303","CS",2020-10-01,2020-10-31,1,1.06894302368164
"Kurtunwaarey","SO2304","CS",2020-10-01,2020-10-31,1,1.23259329795837
"Marka","SO2301","CS",2020-10-01,2020-10-31,2,1.61770343780518
"Qoryooley","SO2305","CS",2020-10-01,2020-10-31,1,1.46043288707733
"Sablaale","SO2306","CS",2020-10-01,2020-10-31,1,1.15927577018738
"Wanla Weyn","SO2307","CS",2020-10-01,2020-10-31,1,1.48568534851074
"Bu'aale","SO2701","CS",2020-10-01,2020-10-31,1,1.41034817695618
"Jilib","SO2702","CS",2020-10-01,2020-10-31,2,1.66565132141113
"Saakow","SO2703","CS",2020-10-01,2020-10-31,1,1.27016758918762
"Adan Yabaal","SO2102","CS",2020-10-01,2020-10-31,1,1.23055934906006
"Balcad","SO2103","CS",2020-10-01,2020-10-31,2,1.86130380630493
"Cadale","SO2104","CS",2020-10-01,2020-10-31,1,1.2780989408493
"Jowhar","SO2101","CS",2020-10-01,2020-10-31,2,2.01776528358459
"Gaalkacyo","SO1801","CS",2020-10-01,2020-10-31,2,2
"Galdogob","SO1802","CS",2020-10-01,2020-10-31,2,2
"Hobyo","SO1803","CS",2020-10-01,2020-10-31,2,2
"Jariiban","SO1804","CS",2020-10-01,2020-10-31,2,2.00044655799866
"Xarardheere","SO1805","CS",2020-10-01,2020-10-31,2,2
"Burtinle","SO1702","CS",2020-10-01,2020-10-31,2,2
"Eyl","SO1703","CS",2020-10-01,2020-10-31,3,2.64733123779297
"Garoowe","SO1701","CS",2020-10-01,2020-10-31,3,2.81013321876526
"Ceel Afweyn","SO1502","CS",2020-10-01,2020-10-31,3,2.80610227584839
"Ceerigaabo","SO1501","CS",2020-10-01,2020-10-31,3,3
"Laasqoray","SO1503","CS",2020-10-01,2020-10-31,3,3
"Caynabo","SO1402","CS",2020-10-01,2020-10-31,3,2.88622331619263
"Laas Caanood","SO1401","CS",2020-10-01,2020-10-31,3,2.69758939743042
"Taleex","SO1403","CS",2020-10-01,2020-10-31,3,3
"Xudun","SO1404","CS",2020-10-01,2020-10-31,3,3
"Burco","SO1301","CS",2020-10-01,2020-10-31,2,2.14385008811951
"Buuhoodle","SO1302","CS",2020-10-01,2020-10-31,2,2.00308084487915
"Owdweyne","SO1303","CS",2020-10-01,2020-10-31,2,2.17976260185242
"Sheikh","SO1304","CS",2020-10-01,2020-10-31,2,2.08230090141296
"Berbera","SO1202","CS",2020-10-01,2020-10-31,2,2.35758757591248
"Gebiley","SO1203","CS",2020-10-01,2020-10-31,2,2
"Hargeysa","SO1201","CS",2020-10-01,2020-10-31,2,2
"Baki","SO1102","ML1",2020-10-01,2021-01-31,2,2.24078154563904
"Borama","SO1101","ML1",2020-10-01,2021-01-31,2,2.17940425872803
"Lughaye","SO1103","ML1",2020-10-01,2021-01-31,3,2.98365211486816
"Zeylac","SO1104","ML1",2020-10-01,2021-01-31,3,2.8069314956665
"Ceel Barde","SO2502","ML1",2020-10-01,2021-01-31,1,1
"Rab Dhuure","SO2505","ML1",2020-10-01,2021-01-31,1,1.00043940544128
"Tayeeglow","SO2503","ML1",2020-10-01,2021-01-31,1,1.9841194152832
"Waajid","SO2504","ML1",2020-10-01,2021-01-31,3,2.01800727844238
"Xudur","SO2501","ML1",2020-10-01,2021-01-31,1,1.34395110607147
"Bondhere","SO2201","ML1",2020-10-01,2021-01-31,2,2
"Cabdulasis","SO2202","ML1",2020-10-01,2021-01-31,2,2
"Daynile","SO2203","ML1",2020-10-01,2021-01-31,2,2
"Dharkenley","SO2204","ML1",2020-10-01,2021-01-31,2,2
"Hamar Jabjab","SO2205","ML1",2020-10-01,2021-01-31,2,2
"Hamar Weyne","SO2206","ML1",2020-10-01,2021-01-31,2,2
"Hawl Wadaag","SO2207","ML1",2020-10-01,2021-01-31,2,2
"Heliwa","SO2208","ML1",2020-10-01,2021-01-31,2,2
"Hodan","SO2209","ML1",2020-10-01,2021-01-31,2,2
"Kahda","SO2210","ML1",2020-10-01,2021-01-31,2,2
"Karaan","SO2211","ML1",2020-10-01,2021-01-31,2,2
"Shangaani","SO2212","ML1",2020-10-01,2021-01-31,2,2
"Shibis","SO2213","ML1",2020-10-01,2021-01-31,2,2
"Unspecified","Unspecified","ML1",2020-10-01,2021-01-31,2,2
"Waaberi","SO2214","ML1",2020-10-01,2021-01-31,2,2
"Wadajir (Medina)","SO2215","ML1",2020-10-01,2021-01-31,2,2
"Wardhigley","SO2216","ML1",2020-10-01,2021-01-31,2,2
"Yaaqshid","SO2217","ML1",2020-10-01,2021-01-31,2,2
"Bandarbeyla","SO1602","ML1",2020-10-01,2021-01-31,3,2.99999976158142
"Bossaso","SO1601","ML1",2020-10-01,2021-01-31,3,3.00000023841858
"Caluula","SO1603","ML1",2020-10-01,2021-01-31,3,3
"Iskushuban","SO1604","ML1",2020-10-01,2021-01-31,3,2.99999976158142
"Qandala","SO1605","ML1",2020-10-01,2021-01-31,3,3
"Qardho","SO1606","ML1",2020-10-01,2021-01-31,3,3
"Baydhaba","SO2401","ML1",2020-10-01,2021-01-31,3,2.55843138694763
"Buur Hakaba","SO2402","ML1",2020-10-01,2021-01-31,3,2.42326927185059
"Diinsoor","SO2403","ML1",2020-10-01,2021-01-31,2,2.39383697509766
"Qansax Dheere","SO2404","ML1",2020-10-01,2021-01-31,2,2.02119421958923
"Cabudwaaq","SO1902","ML1",2020-10-01,2021-01-31,2,2
"Cadaado","SO1903","ML1",2020-10-01,2021-01-31,2,2
"Ceel Buur","SO1904","ML1",2020-10-01,2021-01-31,2,1.88682234287262
"Ceel Dheer","SO1905","ML1",2020-10-01,2021-01-31,2,1.99970066547394
"Dhuusamarreeb","SO1901","ML1",2020-10-01,2021-01-31,2,1.99776983261108
"Baardheere","SO2602","ML1",2020-10-01,2021-01-31,2,1.99863040447235
"Belet Xaawo","SO2603","ML1",2020-10-01,2021-01-31,2,2
"Ceel Waaq","SO2604","ML1",2020-10-01,2021-01-31,2,2
"Doolow","SO2605","ML1",2020-10-01,2021-01-31,2,2
"Garbahaarey","SO2601","ML1",2020-10-01,2021-01-31,2,2
"Luuq","SO2606","ML1",2020-10-01,2021-01-31,2,1.99775576591492
"Belet Weyne","SO2001","ML1",2020-10-01,2021-01-31,2,1.58652901649475
"Bulo Burto","SO2002","ML1",2020-10-01,2021-01-31,1,1.37701058387756
"Jalalaqsi","SO2003","ML1",2020-10-01,2021-01-31,1,1.64502620697021
"Afmadow","SO2802","ML1",2020-10-01,2021-01-31,1,1.08455288410187
"Badhaadhe","SO2803","ML1",2020-10-01,2021-01-31,1,1.19990527629852
"Jamaame","SO2804","ML1",2020-10-01,2021-01-31,3,2.59780430793762
"Kismaayo","SO2801","ML1",2020-10-01,2021-01-31,1,1.34706819057465
"Afgooye","SO2302","ML1",2020-10-01,2021-01-31,2,2.00198793411255
"Baraawe","SO2303","ML1",2020-10-01,2021-01-31,1,1.06894302368164
"Kurtunwaarey","SO2304","ML1",2020-10-01,2021-01-31,1,1.23259329795837
"Marka","SO2301","ML1",2020-10-01,2021-01-31,2,1.61770343780518
"Qoryooley","SO2305","ML1",2020-10-01,2021-01-31,1,1.46043288707733
"Sablaale","SO2306","ML1",2020-10-01,2021-01-31,1,1.15927577018738
"Wanla Weyn","SO2307","ML1",2020-10-01,2021-01-31,1,1.48568534851074
"Bu'aale","SO2701","ML1",2020-10-01,2021-01-31,1,1.41034817695618
"Jilib","SO2702","ML1",2020-10-01,2021-01-31,2,1.66565132141113
"Saakow","SO2703","ML1",2020-10-01,2021-01-31,1,1.27016758918762
"Adan Yabaal","SO2102","ML1",2020-10-01,2021-01-31,1,1.23055934906006
"Balcad","SO2103","ML1",2020-10-01,2021-01-31,2,1.86130380630493
"Cadale","SO2104","ML1",2020-10-01,2021-01-31,1,1.2780989408493
"Jowhar","SO2101","ML1",2020-10-01,2021-01-31,2,2.01776528358459
"Gaalkacyo","SO1801","ML1",2020-10-01,2021-01-31,2,2
"Galdogob","SO1802","ML1",2020-10-01,2021-01-31,2,2
"Hobyo","SO1803","ML1",2020-10-01,2021-01-31,2,2
"Jariiban","SO1804","ML1",2020-10-01,2021-01-31,2,2.00044655799866
"Xarardheere","SO1805","ML1",2020-10-01,2021-01-31,2,2
"Burtinle","SO1702","ML1",2020-10-01,2021-01-31,2,2
"Eyl","SO1703","ML1",2020-10-01,2021-01-31,3,2.64733123779297
"Garoowe","SO1701","ML1",2020-10-01,2021-01-31,3,2.81013321876526
"Ceel Afweyn","SO1502","ML1",2020-10-01,2021-01-31,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2020-10-01,2021-01-31,3,3
"Laasqoray","SO1503","ML1",2020-10-01,2021-01-31,3,3
"Caynabo","SO1402","ML1",2020-10-01,2021-01-31,3,2.88622331619263
"Laas Caanood","SO1401","ML1",2020-10-01,2021-01-31,3,2.69758939743042
"Taleex","SO1403","ML1",2020-10-01,2021-01-31,3,3
"Xudun","SO1404","ML1",2020-10-01,2021-01-31,3,3
"Burco","SO1301","ML1",2020-10-01,2021-01-31,2,2.14385008811951
"Buuhoodle","SO1302","ML1",2020-10-01,2021-01-31,2,2.00308084487915
"Owdweyne","SO1303","ML1",2020-10-01,2021-01-31,2,2.17976260185242
"Sheikh","SO1304","ML1",2020-10-01,2021-01-31,2,2.08230090141296
"Berbera","SO1202","ML1",2020-10-01,2021-01-31,2,2.35758757591248
"Gebiley","SO1203","ML1",2020-10-01,2021-01-31,2,2
"Hargeysa","SO1201","ML1",2020-10-01,2021-01-31,2,2
"Baki","SO1102","ML2",2020-10-01,2021-01-31,2,2.24078154563904
"Borama","SO1101","ML2",2020-10-01,2021-01-31,2,2.17940425872803
"Lughaye","SO1103","ML2",2020-10-01,2021-01-31,3,2.98365211486816
"Zeylac","SO1104","ML2",2020-10-01,2021-01-31,3,2.8069314956665
"Ceel Barde","SO2502","ML2",2020-10-01,2021-01-31,1,1.00019764900208
"Rab Dhuure","SO2505","ML2",2020-10-01,2021-01-31,3,2.68270421028137
"Tayeeglow","SO2503","ML2",2020-10-01,2021-01-31,1,1.9841194152832
"Waajid","SO2504","ML2",2020-10-01,2021-01-31,3,2.99897956848145
"Xudur","SO2501","ML2",2020-10-01,2021-01-31,1,1.34555387496948
"Bondhere","SO2201","ML2",2020-10-01,2021-01-31,2,2
"Cabdulasis","SO2202","ML2",2020-10-01,2021-01-31,2,2
"Daynile","SO2203","ML2",2020-10-01,2021-01-31,2,2
"Dharkenley","SO2204","ML2",2020-10-01,2021-01-31,2,1.79142737388611
"Hamar Jabjab","SO2205","ML2",2020-10-01,2021-01-31,2,2
"Hamar Weyne","SO2206","ML2",2020-10-01,2021-01-31,2,2
"Hawl Wadaag","SO2207","ML2",2020-10-01,2021-01-31,2,2
"Heliwa","SO2208","ML2",2020-10-01,2021-01-31,2,2
"Hodan","SO2209","ML2",2020-10-01,2021-01-31,2,2
"Kahda","SO2210","ML2",2020-10-01,2021-01-31,2,2
"Karaan","SO2211","ML2",2020-10-01,2021-01-31,2,2
"Shangaani","SO2212","ML2",2020-10-01,2021-01-31,2,2
"Shibis","SO2213","ML2",2020-10-01,2021-01-31,2,2
"Unspecified","Unspecified","ML2",2020-10-01,2021-01-31,2,1.9559577703476
"Waaberi","SO2214","ML2",2020-10-01,2021-01-31,2,2
"Wadajir (Medina)","SO2215","ML2",2020-10-01,2021-01-31,2,2
"Wardhigley","SO2216","ML2",2020-10-01,2021-01-31,2,2
"Yaaqshid","SO2217","ML2",2020-10-01,2021-01-31,2,2
"Bandarbeyla","SO1602","ML2",2020-10-01,2021-01-31,2,2.00182127952576
"Bossaso","SO1601","ML2",2020-10-01,2021-01-31,3,2.69665217399597
"Caluula","SO1603","ML2",2020-10-01,2021-01-31,3,2.99931859970093
"Iskushuban","SO1604","ML2",2020-10-01,2021-01-31,3,2.93131327629089
"Qandala","SO1605","ML2",2020-10-01,2021-01-31,2,2.09627556800842
"Qardho","SO1606","ML2",2020-10-01,2021-01-31,2,2.00124669075012
"Baydhaba","SO2401","ML2",2020-10-01,2021-01-31,3,3
"Buur Hakaba","SO2402","ML2",2020-10-01,2021-01-31,3,2.7693350315094
"Diinsoor","SO2403","ML2",2020-10-01,2021-01-31,2,2.39554667472839
"Qansax Dheere","SO2404","ML2",2020-10-01,2021-01-31,2,2.02989673614502
"Cabudwaaq","SO1902","ML2",2020-10-01,2021-01-31,3,2.97197198867798
"Cadaado","SO1903","ML2",2020-10-01,2021-01-31,2,2.3486111164093
"Ceel Buur","SO1904","ML2",2020-10-01,2021-01-31,3,2.41892910003662
"Ceel Dheer","SO1905","ML2",2020-10-01,2021-01-31,3,2.99632501602173
"Dhuusamarreeb","SO1901","ML2",2020-10-01,2021-01-31,2,2.37238454818726
"Baardheere","SO2602","ML2",2020-10-01,2021-01-31,1,1.3966361284256
"Belet Xaawo","SO2603","ML2",2020-10-01,2021-01-31,1,1.07217299938202
"Ceel Waaq","SO2604","ML2",2020-10-01,2021-01-31,1,1.10731053352356
"Doolow","SO2605","ML2",2020-10-01,2021-01-31,3,2.37372469902039
"Garbahaarey","SO2601","ML2",2020-10-01,2021-01-31,2,2.34546875953674
"Luuq","SO2606","ML2",2020-10-01,2021-01-31,3,2.11795139312744
"Belet Weyne","SO2001","ML2",2020-10-01,2021-01-31,1,1.68421351909637
"Bulo Burto","SO2002","ML2",2020-10-01,2021-01-31,1,1.52598166465759
"Jalalaqsi","SO2003","ML2",2020-10-01,2021-01-31,1,1.48734438419342
"Afmadow","SO2802","ML2",2020-10-01,2021-01-31,1,1.08577919006348
"Badhaadhe","SO2803","ML2",2020-10-01,2021-01-31,1,1.39962553977966
"Jamaame","SO2804","ML2",2020-10-01,2021-01-31,3,2.99840378761292
"Kismaayo","SO2801","ML2",2020-10-01,2021-01-31,1,1.30129373073578
"Afgooye","SO2302","ML2",2020-10-01,2021-01-31,2,1.98781955242157
"Baraawe","SO2303","ML2",2020-10-01,2021-01-31,1,1.07622039318085
"Kurtunwaarey","SO2304","ML2",2020-10-01,2021-01-31,1,1.23301029205322
"Marka","SO2301","ML2",2020-10-01,2021-01-31,2,2.34150266647339
"Qoryooley","SO2305","ML2",2020-10-01,2021-01-31,1,1.70066499710083
"Sablaale","SO2306","ML2",2020-10-01,2021-01-31,1,1.22990834712982
"Wanla Weyn","SO2307","ML2",2020-10-01,2021-01-31,1,1.48704516887665
"Bu'aale","SO2701","ML2",2020-10-01,2021-01-31,1,1.806028008461
"Jilib","SO2702","ML2",2020-10-01,2021-01-31,3,2.32791614532471
"Saakow","SO2703","ML2",2020-10-01,2021-01-31,1,1.57309949398041
"Adan Yabaal","SO2102","ML2",2020-10-01,2021-01-31,1,1.04328322410583
"Balcad","SO2103","ML2",2020-10-01,2021-01-31,3,2.58438301086426
"Cadale","SO2104","ML2",2020-10-01,2021-01-31,3,2.38114356994629
"Jowhar","SO2101","ML2",2020-10-01,2021-01-31,3,2.64423799514771
"Gaalkacyo","SO1801","ML2",2020-10-01,2021-01-31,2,2.00276589393616
"Galdogob","SO1802","ML2",2020-10-01,2021-01-31,2,2
"Hobyo","SO1803","ML2",2020-10-01,2021-01-31,2,2.23914170265198
"Jariiban","SO1804","ML2",2020-10-01,2021-01-31,3,2.99731159210205
"Xarardheere","SO1805","ML2",2020-10-01,2021-01-31,3,2.59207010269165
"Burtinle","SO1702","ML2",2020-10-01,2021-01-31,3,2.99654769897461
"Eyl","SO1703","ML2",2020-10-01,2021-01-31,2,2.20689249038696
"Garoowe","SO1701","ML2",2020-10-01,2021-01-31,2,2.00130343437195
"Ceel Afweyn","SO1502","ML2",2020-10-01,2021-01-31,2,2.43968749046326
"Ceerigaabo","SO1501","ML2",2020-10-01,2021-01-31,3,2.99791026115417
"Laasqoray","SO1503","ML2",2020-10-01,2021-01-31,2,2.48967003822327
"Caynabo","SO1402","ML2",2020-10-01,2021-01-31,2,2.08798980712891
"Laas Caanood","SO1401","ML2",2020-10-01,2021-01-31,2,2.00172019004822
"Taleex","SO1403","ML2",2020-10-01,2021-01-31,2,2.00118350982666
"Xudun","SO1404","ML2",2020-10-01,2021-01-31,2,2.00226092338562
"Burco","SO1301","ML2",2020-10-01,2021-01-31,3,2.82582020759583
"Buuhoodle","SO1302","ML2",2020-10-01,2021-01-31,3,2.99589061737061
"Owdweyne","SO1303","ML2",2020-10-01,2021-01-31,3,2.83862161636353
"Sheikh","SO1304","ML2",2020-10-01,2021-01-31,2,2.08230090141296
"Berbera","SO1202","ML2",2020-10-01,2021-01-31,2,2.35758757591248
"Gebiley","SO1203","ML2",2020-10-01,2021-01-31,2,2
"Hargeysa","SO1201","ML2",2020-10-01,2021-01-31,2,2.24742770195007
"Baki","SO1102","CS",2021-02-01,2021-02-28,2,2
"Borama","SO1101","CS",2021-02-01,2021-02-28,2,2
"Lughaye","SO1103","CS",2021-02-01,2021-02-28,2,2
"Zeylac","SO1104","CS",2021-02-01,2021-02-28,2,2
"Ceel Barde","SO2502","CS",2021-02-01,2021-02-28,1,1
"Rab Dhuure","SO2505","CS",2021-02-01,2021-02-28,1,1.00043940544128
"Tayeeglow","SO2503","CS",2021-02-01,2021-02-28,1,1.49205982685089
"Waajid","SO2504","CS",2021-02-01,2021-02-28,2,1.50946223735809
"Xudur","SO2501","CS",2021-02-01,2021-02-28,1,1.17197561264038
"Bondhere","SO2201","CS",2021-02-01,2021-02-28,2,2
"Cabdulasis","SO2202","CS",2021-02-01,2021-02-28,2,2
"Daynile","SO2203","CS",2021-02-01,2021-02-28,2,2
"Dharkenley","SO2204","CS",2021-02-01,2021-02-28,2,2.20857286453247
"Hamar Jabjab","SO2205","CS",2021-02-01,2021-02-28,2,2
"Hamar Weyne","SO2206","CS",2021-02-01,2021-02-28,2,2
"Hawl Wadaag","SO2207","CS",2021-02-01,2021-02-28,2,2
"Heliwa","SO2208","CS",2021-02-01,2021-02-28,2,2
"Hodan","SO2209","CS",2021-02-01,2021-02-28,2,2
"Kahda","SO2210","CS",2021-02-01,2021-02-28,2,2
"Karaan","SO2211","CS",2021-02-01,2021-02-28,2,2
"Shangaani","SO2212","CS",2021-02-01,2021-02-28,2,2
"Shibis","SO2213","CS",2021-02-01,2021-02-28,2,2
"Unspecified","Unspecified","CS",2021-02-01,2021-02-28,2,2
"Waaberi","SO2214","CS",2021-02-01,2021-02-28,2,2
"Wadajir (Medina)","SO2215","CS",2021-02-01,2021-02-28,2,2
"Wardhigley","SO2216","CS",2021-02-01,2021-02-28,2,2
"Yaaqshid","SO2217","CS",2021-02-01,2021-02-28,2,2
"Bandarbeyla","SO1602","CS",2021-02-01,2021-02-28,2,2.17195582389832
"Bossaso","SO1601","CS",2021-02-01,2021-02-28,2,2
"Caluula","SO1603","CS",2021-02-01,2021-02-28,2,2
"Iskushuban","SO1604","CS",2021-02-01,2021-02-28,2,2.06724572181702
"Qandala","SO1605","CS",2021-02-01,2021-02-28,2,2
"Qardho","SO1606","CS",2021-02-01,2021-02-28,2,2.0000696182251
"Baydhaba","SO2401","CS",2021-02-01,2021-02-28,2,1.55880641937256
"Buur Hakaba","SO2402","CS",2021-02-01,2021-02-28,2,1.53868973255157
"Diinsoor","SO2403","CS",2021-02-01,2021-02-28,1,1.3950959444046
"Qansax Dheere","SO2404","CS",2021-02-01,2021-02-28,1,1.03108513355255
"Cabudwaaq","SO1902","CS",2021-02-01,2021-02-28,2,2
"Cadaado","SO1903","CS",2021-02-01,2021-02-28,2,2
"Ceel Buur","SO1904","CS",2021-02-01,2021-02-28,2,1.88682234287262
"Ceel Dheer","SO1905","CS",2021-02-01,2021-02-28,2,2.38879632949829
"Dhuusamarreeb","SO1901","CS",2021-02-01,2021-02-28,2,1.99776983261108
"Baardheere","SO2602","CS",2021-02-01,2021-02-28,2,1.99756741523743
"Belet Xaawo","SO2603","CS",2021-02-01,2021-02-28,2,2
"Ceel Waaq","SO2604","CS",2021-02-01,2021-02-28,2,2
"Doolow","SO2605","CS",2021-02-01,2021-02-28,2,2
"Garbahaarey","SO2601","CS",2021-02-01,2021-02-28,2,1.99822115898132
"Luuq","SO2606","CS",2021-02-01,2021-02-28,2,1.99663329124451
"Belet Weyne","SO2001","CS",2021-02-01,2021-02-28,2,1.54771327972412
"Bulo Burto","SO2002","CS",2021-02-01,2021-02-28,1,1.30094742774963
"Jalalaqsi","SO2003","CS",2021-02-01,2021-02-28,1,1.52078187465668
"Afmadow","SO2802","CS",2021-02-01,2021-02-28,1,1.08455288410187
"Badhaadhe","SO2803","CS",2021-02-01,2021-02-28,1,1.19990527629852
"Jamaame","SO2804","CS",2021-02-01,2021-02-28,3,2.59399795532227
"Kismaayo","SO2801","CS",2021-02-01,2021-02-28,1,1.34706819057465
"Afgooye","SO2302","CS",2021-02-01,2021-02-28,2,2.01565718650818
"Baraawe","SO2303","CS",2021-02-01,2021-02-28,1,1.06854128837585
"Kurtunwaarey","SO2304","CS",2021-02-01,2021-02-28,1,1.23259329795837
"Marka","SO2301","CS",2021-02-01,2021-02-28,2,1.69113337993622
"Qoryooley","SO2305","CS",2021-02-01,2021-02-28,1,1.4589569568634
"Sablaale","SO2306","CS",2021-02-01,2021-02-28,1,1.15650510787964
"Wanla Weyn","SO2307","CS",2021-02-01,2021-02-28,1,1.44984257221222
"Bu'aale","SO2701","CS",2021-02-01,2021-02-28,1,1.41007149219513
"Jilib","SO2702","CS",2021-02-01,2021-02-28,1,1.29902672767639
"Saakow","SO2703","CS",2021-02-01,2021-02-28,1,1.26705777645111
"Adan Yabaal","SO2102","CS",2021-02-01,2021-02-28,1,1.23193454742432
"Balcad","SO2103","CS",2021-02-01,2021-02-28,2,1.85980534553528
"Cadale","SO2104","CS",2021-02-01,2021-02-28,1,1.27723395824432
"Jowhar","SO2101","CS",2021-02-01,2021-02-28,2,1.82136118412018
"Gaalkacyo","SO1801","CS",2021-02-01,2021-02-28,2,2
"Galdogob","SO1802","CS",2021-02-01,2021-02-28,2,2
"Hobyo","SO1803","CS",2021-02-01,2021-02-28,2,2.13143181800842
"Jariiban","SO1804","CS",2021-02-01,2021-02-28,2,2.17600607872009
"Xarardheere","SO1805","CS",2021-02-01,2021-02-28,3,2.59001731872559
"Burtinle","SO1702","CS",2021-02-01,2021-02-28,2,2
"Eyl","SO1703","CS",2021-02-01,2021-02-28,2,2.26084446907043
"Garoowe","SO1701","CS",2021-02-01,2021-02-28,2,2
"Ceel Afweyn","SO1502","CS",2021-02-01,2021-02-28,2,2
"Ceerigaabo","SO1501","CS",2021-02-01,2021-02-28,2,2
"Laasqoray","SO1503","CS",2021-02-01,2021-02-28,2,2
"Caynabo","SO1402","CS",2021-02-01,2021-02-28,2,2
"Laas Caanood","SO1401","CS",2021-02-01,2021-02-28,2,2
"Taleex","SO1403","CS",2021-02-01,2021-02-28,2,2
"Xudun","SO1404","CS",2021-02-01,2021-02-28,2,2
"Burco","SO1301","CS",2021-02-01,2021-02-28,2,2.14297556877136
"Buuhoodle","SO1302","CS",2021-02-01,2021-02-28,2,2
"Owdweyne","SO1303","CS",2021-02-01,2021-02-28,2,2.17976260185242
"Sheikh","SO1304","CS",2021-02-01,2021-02-28,2,2.08230090141296
"Berbera","SO1202","CS",2021-02-01,2021-02-28,2,2
"Gebiley","SO1203","CS",2021-02-01,2021-02-28,2,2
"Hargeysa","SO1201","CS",2021-02-01,2021-02-28,2,2
"Baki","SO1102","ML2",2021-02-01,2021-05-31,2,2.24078154563904
"Borama","SO1101","ML2",2021-02-01,2021-05-31,2,2.17940425872803
"Lughaye","SO1103","ML2",2021-02-01,2021-05-31,3,2.98365211486816
"Zeylac","SO1104","ML2",2021-02-01,2021-05-31,3,2.8069314956665
"Ceel Barde","SO2502","ML2",2021-02-01,2021-05-31,1,1.00106883049011
"Rab Dhuure","SO2505","ML2",2021-02-01,2021-05-31,2,1.84586453437805
"Tayeeglow","SO2503","ML2",2021-02-01,2021-05-31,3,2.43795871734619
"Waajid","SO2504","ML2",2021-02-01,2021-05-31,3,2.508544921875
"Xudur","SO2501","ML2",2021-02-01,2021-05-31,2,2.16709470748901
"Bondhere","SO2201","ML2",2021-02-01,2021-05-31,3,3
"Cabdulasis","SO2202","ML2",2021-02-01,2021-05-31,3,2.99999976158142
"Daynile","SO2203","ML2",2021-02-01,2021-05-31,2,2.01366710662842
"Dharkenley","SO2204","ML2",2021-02-01,2021-05-31,2,2.00000953674316
"Hamar Jabjab","SO2205","ML2",2021-02-01,2021-05-31,3,3.00000023841858
"Hamar Weyne","SO2206","ML2",2021-02-01,2021-05-31,3,3
"Hawl Wadaag","SO2207","ML2",2021-02-01,2021-05-31,3,2.71650457382202
"Heliwa","SO2208","ML2",2021-02-01,2021-05-31,3,3
"Hodan","SO2209","ML2",2021-02-01,2021-05-31,2,2.31889820098877
"Kahda","SO2210","ML2",2021-02-01,2021-05-31,2,2
"Karaan","SO2211","ML2",2021-02-01,2021-05-31,3,3
"Shangaani","SO2212","ML2",2021-02-01,2021-05-31,3,3
"Shibis","SO2213","ML2",2021-02-01,2021-05-31,3,2.99999976158142
"Unspecified","Unspecified","ML2",2021-02-01,2021-05-31,3,2.94187116622925
"Waaberi","SO2214","ML2",2021-02-01,2021-05-31,3,2.99882459640503
"Wadajir (Medina)","SO2215","ML2",2021-02-01,2021-05-31,2,2.31723523139954
"Wardhigley","SO2216","ML2",2021-02-01,2021-05-31,3,2.99933195114136
"Yaaqshid","SO2217","ML2",2021-02-01,2021-05-31,3,3.00000023841858
"Bandarbeyla","SO1602","ML2",2021-02-01,2021-05-31,3,3.00017309188843
"Bossaso","SO1601","ML2",2021-02-01,2021-05-31,3,2.99766206741333
"Caluula","SO1603","ML2",2021-02-01,2021-05-31,3,2.99931859970093
"Iskushuban","SO1604","ML2",2021-02-01,2021-05-31,3,3.06659770011902
"Qandala","SO1605","ML2",2021-02-01,2021-05-31,2,2.09661436080933
"Qardho","SO1606","ML2",2021-02-01,2021-05-31,3,3
"Baydhaba","SO2401","ML2",2021-02-01,2021-05-31,3,2.55843138694763
"Buur Hakaba","SO2402","ML2",2021-02-01,2021-05-31,3,2.42326927185059
"Diinsoor","SO2403","ML2",2021-02-01,2021-05-31,2,2.39383697509766
"Qansax Dheere","SO2404","ML2",2021-02-01,2021-05-31,2,2.02177286148071
"Cabudwaaq","SO1902","ML2",2021-02-01,2021-05-31,2,2
