"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Garoowe","SO1701","current",2019-07-01,2019-09-01,2,2.0024836063385
"Ceel Afweyn","SO1502","current",2019-07-01,2019-09-01,2,2.00110626220703
"Ceerigaabo","SO1501","current",2019-07-01,2019-09-01,2,2.00084161758423
"Laasqoray","SO1503","current",2019-07-01,2019-09-01,2,2.00061631202698
"Caynabo","SO1402","current",2019-07-01,2019-09-01,3,2.99412512779236
"Laas Caanood","SO1401","current",2019-07-01,2019-09-01,3,2.99792385101318
"Taleex","SO1403","current",2019-07-01,2019-09-01,3,2.99661374092102
"Xudun","SO1404","current",2019-07-01,2019-09-01,3,2.99794435501099
"Burco","SO1301","current",2019-07-01,2019-09-01,2,2.00111484527588
"Buuhoodle","SO1302","current",2019-07-01,2019-09-01,2,2.00359439849854
"Owdweyne","SO1303","current",2019-07-01,2019-09-01,2,2
"Sheikh","SO1304","current",2019-07-01,2019-09-01,2,2
"Berbera","SO1202","current",2019-07-01,2019-09-01,2,2
"Gebiley","SO1203","current",2019-07-01,2019-09-01,2,2
"Hargeysa","SO1201","current",2019-07-01,2019-09-01,2,2
"Baki","SO1102","current",2020-01-01,2020-03-01,2,2
"Borama","SO1101","current",2020-01-01,2020-03-01,2,2
"Lughaye","SO1103","current",2020-01-01,2020-03-01,2,2
"Zeylac","SO1104","current",2020-01-01,2020-03-01,2,2
"Ceel Barde","SO2502","current",2020-01-01,2020-03-01,1,1.00299799442291
"Rab Dhuure","SO2505","current",2020-01-01,2020-03-01,1,1.00366723537445
"Tayeeglow","SO2503","current",2020-01-01,2020-03-01,1,1.00370001792908
"Waajid","SO2504","current",2020-01-01,2020-03-01,1,1.00604248046875
"Xudur","SO2501","current",2020-01-01,2020-03-01,2,1.99171996116638
"Bondhere","SO2201","current",2020-01-01,2020-03-01,2,2
"Cabdulasis","SO2202","current",2020-01-01,2020-03-01,2,2
"Daynile","SO2203","current",2020-01-01,2020-03-01,2,2
"Dharkenley","SO2204","current",2020-01-01,2020-03-01,2,2
"Hamar Jabjab","SO2205","current",2020-01-01,2020-03-01,2,2
"Hamar Weyne","SO2206","current",2020-01-01,2020-03-01,2,2
"Hawl Wadaag","SO2207","current",2020-01-01,2020-03-01,2,2
"Heliwa","SO2208","current",2020-01-01,2020-03-01,2,2
"Hodan","SO2209","current",2020-01-01,2020-03-01,2,2
"Kahda","SO2210","current",2020-01-01,2020-03-01,2,2
"Karaan","SO2211","current",2020-01-01,2020-03-01,2,2
"Shangaani","SO2212","current",2020-01-01,2020-03-01,2,2
"Shibis","SO2213","current",2020-01-01,2020-03-01,2,2
"Unspecified","Unspecified","current",2020-01-01,2020-03-01,2,2
"Waaberi","SO2214","current",2020-01-01,2020-03-01,2,2
"Wadajir (Medina)","SO2215","current",2020-01-01,2020-03-01,2,2
"Wardhigley","SO2216","current",2020-01-01,2020-03-01,2,2
"Yaaqshid","SO2217","current",2020-01-01,2020-03-01,2,2
"Bandarbeyla","SO1602","current",2020-01-01,2020-03-01,2,2
"Bossaso","SO1601","current",2020-01-01,2020-03-01,2,2
"Caluula","SO1603","current",2020-01-01,2020-03-01,2,2
"Iskushuban","SO1604","current",2020-01-01,2020-03-01,2,2
"Qandala","SO1605","current",2020-01-01,2020-03-01,2,2
"Qardho","SO1606","current",2020-01-01,2020-03-01,2,2
"Baydhaba","SO2401","current",2020-01-01,2020-03-01,2,1.9985808134079
"Buur Hakaba","SO2402","current",2020-01-01,2020-03-01,2,1.99871850013733
"Diinsoor","SO2403","current",2020-01-01,2020-03-01,2,2
"Qansax Dheere","SO2404","current",2020-01-01,2020-03-01,2,2.00413250923157
"Cabudwaaq","SO1902","current",2020-01-01,2020-03-01,3,2.97175812721252
"Cadaado","SO1903","current",2020-01-01,2020-03-01,2,2.0073184967041
"Ceel Buur","SO1904","current",2020-01-01,2020-03-01,2,2.0008544921875
"Ceel Dheer","SO1905","current",2020-01-01,2020-03-01,2,1.99837529659271
"Dhuusamarreeb","SO1901","current",2020-01-01,2020-03-01,3,2.99539256095886
"Baardheere","SO2602","current",2020-01-01,2020-03-01,2,2.00069689750671
"Belet Xaawo","SO2603","current",2020-01-01,2020-03-01,2,2.00326251983643
"Ceel Waaq","SO2604","current",2020-01-01,2020-03-01,2,2.00051546096802
"Doolow","SO2605","current",2020-01-01,2020-03-01,3,2.99222326278687
"Garbahaarey","SO2601","current",2020-01-01,2020-03-01,3,2.99299216270447
"Luuq","SO2606","current",2020-01-01,2020-03-01,2,2.00135493278503
"Belet Weyne","SO2001","current",2020-01-01,2020-03-01,2,1.9996600151062
"Bulo Burto","SO2002","current",2020-01-01,2020-03-01,2,1.99727165699005
"Jalalaqsi","SO2003","current",2020-01-01,2020-03-01,1,1.00942873954773
"Afmadow","SO2802","current",2020-01-01,2020-03-01,2,2.00069165229797
"Badhaadhe","SO2803","current",2020-01-01,2020-03-01,2,2.00172543525696
"Jamaame","SO2804","current",2020-01-01,2020-03-01,2,2.00157928466797
"Kismaayo","SO2801","current",2020-01-01,2020-03-01,3,2.99592471122742
"Afgooye","SO2302","current",2020-01-01,2020-03-01,2,1.99682557582855
"Baraawe","SO2303","current",2020-01-01,2020-03-01,1,1.00750637054443
"Kurtunwaarey","SO2304","current",2020-01-01,2020-03-01,2,1.99860894680023
"Marka","SO2301","current",2020-01-01,2020-03-01,2,1.99811816215515
"Qoryooley","SO2305","current",2020-01-01,2020-03-01,2,1.99998688697815
"Sablaale","SO2306","current",2020-01-01,2020-03-01,2,1.99771201610565
"Wanla Weyn","SO2307","current",2020-01-01,2020-03-01,1,1.00731897354126
"Bu'aale","SO2701","current",2020-01-01,2020-03-01,2,2
"Jilib","SO2702","current",2020-01-01,2020-03-01,2,1.99910962581635
"Saakow","SO2703","current",2020-01-01,2020-03-01,2,2
"Adan Yabaal","SO2102","current",2020-01-01,2020-03-01,1,1.00455152988434
"Balcad","SO2103","current",2020-01-01,2020-03-01,2,1.99860382080078
"Cadale","SO2104","current",2020-01-01,2020-03-01,1,1.00175344944
"Jowhar","SO2101","current",2020-01-01,2020-03-01,2,1.99450957775116
"Gaalkacyo","SO1801","current",2020-01-01,2020-03-01,2,2
"Galdogob","SO1802","current",2020-01-01,2020-03-01,2,2
"Hobyo","SO1803","current",2020-01-01,2020-03-01,2,2.0000913143158
"Jariiban","SO1804","current",2020-01-01,2020-03-01,2,2
"Xarardheere","SO1805","current",2020-01-01,2020-03-01,1,1.00667405128479
"Burtinle","SO1702","current",2020-01-01,2020-03-01,2,2
"Eyl","SO1703","current",2020-01-01,2020-03-01,2,2
"Garoowe","SO1701","current",2020-01-01,2020-03-01,2,2
"Ceel Afweyn","SO1502","current",2020-01-01,2020-03-01,2,2
"Ceerigaabo","SO1501","current",2020-01-01,2020-03-01,2,2
"Laasqoray","SO1503","current",2020-01-01,2020-03-01,2,2
"Caynabo","SO1402","current",2020-01-01,2020-03-01,2,2
"Laas Caanood","SO1401","current",2020-01-01,2020-03-01,2,2
"Taleex","SO1403","current",2020-01-01,2020-03-01,2,2
"Xudun","SO1404","current",2020-01-01,2020-03-01,2,2
"Burco","SO1301","current",2020-01-01,2020-03-01,2,2
"Buuhoodle","SO1302","current",2020-01-01,2020-03-01,2,2
"Owdweyne","SO1303","current",2020-01-01,2020-03-01,2,2
"Sheikh","SO1304","current",2020-01-01,2020-03-01,2,2
"Berbera","SO1202","current",2020-01-01,2020-03-01,2,2
"Gebiley","SO1203","current",2020-01-01,2020-03-01,2,2
"Hargeysa","SO1201","current",2020-01-01,2020-03-01,2,2
"Baki","SO1102","current",2020-07-01,2020-09-01,2,2
"Borama","SO1101","current",2020-07-01,2020-09-01,2,2
"Lughaye","SO1103","current",2020-07-01,2020-09-01,2,2
"Zeylac","SO1104","current",2020-07-01,2020-09-01,2,2
"Ceel Barde","SO2502","current",2020-07-01,2020-09-01,1,1.00299799442291
"Rab Dhuure","SO2505","current",2020-07-01,2020-09-01,1,1.00604212284088
"Tayeeglow","SO2503","current",2020-07-01,2020-09-01,2,1.99893140792847
"Waajid","SO2504","current",2020-07-01,2020-09-01,2,1.99694740772247
"Xudur","SO2501","current",2020-07-01,2020-09-01,2,1.99556040763855
"Bondhere","SO2201","current",2020-07-01,2020-09-01,2,2
"Cabdulasis","SO2202","current",2020-07-01,2020-09-01,2,2
"Daynile","SO2203","current",2020-07-01,2020-09-01,2,2
"Dharkenley","SO2204","current",2020-07-01,2020-09-01,2,2
"Hamar Jabjab","SO2205","current",2020-07-01,2020-09-01,2,2
"Hamar Weyne","SO2206","current",2020-07-01,2020-09-01,2,2
"Hawl Wadaag","SO2207","current",2020-07-01,2020-09-01,2,2
"Heliwa","SO2208","current",2020-07-01,2020-09-01,2,2
"Hodan","SO2209","current",2020-07-01,2020-09-01,2,2
"Kahda","SO2210","current",2020-07-01,2020-09-01,2,2
"Karaan","SO2211","current",2020-07-01,2020-09-01,2,2
"Shangaani","SO2212","current",2020-07-01,2020-09-01,2,2
"Shibis","SO2213","current",2020-07-01,2020-09-01,2,2
"Unspecified","Unspecified","current",2020-07-01,2020-09-01,2,2
"Waaberi","SO2214","current",2020-07-01,2020-09-01,2,2
"Wadajir (Medina)","SO2215","current",2020-07-01,2020-09-01,2,2
"Wardhigley","SO2216","current",2020-07-01,2020-09-01,2,2
"Yaaqshid","SO2217","current",2020-07-01,2020-09-01,2,2
"Bandarbeyla","SO1602","current",2020-07-01,2020-09-01,2,2
"Bossaso","SO1601","current",2020-07-01,2020-09-01,2,2
"Caluula","SO1603","current",2020-07-01,2020-09-01,2,2
"Iskushuban","SO1604","current",2020-07-01,2020-09-01,2,2
"Qandala","SO1605","current",2020-07-01,2020-09-01,2,2
"Qardho","SO1606","current",2020-07-01,2020-09-01,2,2
"Baydhaba","SO2401","current",2020-07-01,2020-09-01,2,2
"Buur Hakaba","SO2402","current",2020-07-01,2020-09-01,2,1.99962842464447
"Diinsoor","SO2403","current",2020-07-01,2020-09-01,2,2
"Qansax Dheere","SO2404","current",2020-07-01,2020-09-01,2,2
"Cabudwaaq","SO1902","current",2020-07-01,2020-09-01,2,2
"Cadaado","SO1903","current",2020-07-01,2020-09-01,2,2
"Ceel Buur","SO1904","current",2020-07-01,2020-09-01,2,2
"Ceel Dheer","SO1905","current",2020-07-01,2020-09-01,2,1.99897706508636
"Dhuusamarreeb","SO1901","current",2020-07-01,2020-09-01,2,2
"Baardheere","SO2602","current",2020-07-01,2020-09-01,2,2
"Belet Xaawo","SO2603","current",2020-07-01,2020-09-01,2,2
"Ceel Waaq","SO2604","current",2020-07-01,2020-09-01,2,2
"Doolow","SO2605","current",2020-07-01,2020-09-01,2,2
"Garbahaarey","SO2601","current",2020-07-01,2020-09-01,2,2
"Luuq","SO2606","current",2020-07-01,2020-09-01,2,1.99886929988861
"Belet Weyne","SO2001","current",2020-07-01,2020-09-01,2,1.99945950508118
"Bulo Burto","SO2002","current",2020-07-01,2020-09-01,2,1.99831700325012
"Jalalaqsi","SO2003","current",2020-07-01,2020-09-01,1,1.00942873954773
"Afmadow","SO2802","current",2020-07-01,2020-09-01,2,1.99982821941376
"Badhaadhe","SO2803","current",2020-07-01,2020-09-01,1,1.00225126743317
"Jamaame","SO2804","current",2020-07-01,2020-09-01,2,2
"Kismaayo","SO2801","current",2020-07-01,2020-09-01,2,1.99839222431183
"Afgooye","SO2302","current",2020-07-01,2020-09-01,2,2
"Baraawe","SO2303","current",2020-07-01,2020-09-01,2,1.99878811836243
